"source","ingredientPhrase"
"https://www.bonappetit.com/recipe/meaty-beef-chili","6 garlic cloves, finely chopped"
"https://www.bonappetit.com/recipe/meaty-beef-chili","1 tablespoon ground cumin"
"https://www.bonappetit.com/recipe/meaty-beef-chili","2 teaspoons dried oregano"
"https://www.bonappetit.com/recipe/meaty-beef-chili","1 14.5-ounce can fire-roasted crushed tomatoes"
"https://www.bonappetit.com/recipe/meaty-beef-chili","3 tablespoons dark brown sugar"
"https://www.bonappetit.com/recipe/meaty-beef-chili","1 12-ounce bottle lager"
"https://www.bonappetit.com/recipe/meaty-beef-chili","2 teaspoons apple cider vinegar"
"https://www.bonappetit.com/recipe/meaty-beef-chili","Toppings as desired (sour cream, grated cheddar, chopped red onion, lime wedges, cilantro, sliced avocado, pickled jalapeños, corn nuts, and don't forget Fritos)"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","1 pound large shrimp, peeled and deveined"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","3 tablespoons extra-virgin olive oil"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","1 tablespoon lemon zest, plus 1 tablespoon juice (from 1 lemon)"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","½ teaspoon red-pepper flakes"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","Kosher salt and black pepper"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","4 garlic cloves, minced"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","2 tablespoons unsalted butter"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","1 cup orzo"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","⅓ cup dry white wine"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","2 cups boiling water, seafood stock or chicken stock"
"https://cooking.nytimes.com/recipes/1020330-one-pan-shrimp-scampi-with-orzo","3 tablespoons finely chopped parsley"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 medium sweet potatoes (about 10 oz. each), peeled"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 tablespoons reduced-sodium soy sauce"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 tablespoons almond butter or peanut butter"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 1/2 tablespoons fresh lime juice, divided"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 tablespoon minced fresh garlic, divided"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 teaspoons minced peeled fresh ginger, divided"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 teaspoon honey"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 teaspoon Sriracha chili sauce"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 teaspoon toasted sesame oil"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 tablespoons olive oil, divided"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1 pound medium shrimp, peeled and deveined"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1/2 pound Brussels sprouts, shaved"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","1/4 cup thinly sliced green onions"
"https://www.cookinglight.com/recipes/sweet-potato-noodles-shrimp-thai-style-almond-sauce","2 tablespoons coarsely chopped dry-roasted almonds"
"https://www.saltandlavender.com/easy-hamburger-soup","1/2 tablespoon olive oil"
"https://www.saltandlavender.com/easy-hamburger-soup","1/2 medium onion (chopped)"
"https://www.saltandlavender.com/easy-hamburger-soup","2 sticks celery (chopped)"
"https://www.saltandlavender.com/easy-hamburger-soup","3 cloves garlic (minced)"
"https://www.saltandlavender.com/easy-hamburger-soup","1 pound extra lean (95% lean) ground beef"
"https://www.saltandlavender.com/easy-hamburger-soup","2 heaping tablespoons tomato paste"
"https://www.saltandlavender.com/easy-hamburger-soup","1 (28 fluid ounce) can diced tomatoes (with juices)"
"https://www.saltandlavender.com/easy-hamburger-soup","4 cups beef broth"
"https://www.saltandlavender.com/easy-hamburger-soup","2 large Russet potatoes (diced)"
"https://www.saltandlavender.com/easy-hamburger-soup","1 dash Italian seasoning"
"https://www.saltandlavender.com/easy-hamburger-soup","Salt & pepper (to taste )"
"https://damndelicious.net/2014/01/05/taco-salad","1 tablespoon olive oil"
"https://damndelicious.net/2014/01/05/taco-salad","4 ounces Mexican chorizo, casing removed"
"https://damndelicious.net/2014/01/05/taco-salad","5 cups chopped romaine lettuce"
"https://damndelicious.net/2014/01/05/taco-salad","1/2 cup Del Monte® Whole Kernel Sweet Gold and White Corn, drained"
"https://damndelicious.net/2014/01/05/taco-salad","1/2 cup canned black beans, drained and rinsed"
"https://damndelicious.net/2014/01/05/taco-salad","1 roma tomato, diced"
"https://damndelicious.net/2014/01/05/taco-salad","2 tablespoons chopped fresh cilantro leaves"
"https://damndelicious.net/2014/01/05/taco-salad","1 avocado, halved, seeded, peeled and diced"
"https://damndelicious.net/2014/01/05/taco-salad","1/4 cup shredded cheddar cheese, for garnish"
"https://damndelicious.net/2014/01/05/taco-salad","1/4 cup tortilla strips, for garnish"
"https://damndelicious.net/2014/01/05/taco-salad","1/4 cup olive oil"
"https://damndelicious.net/2014/01/05/taco-salad","1/4 cup apple cider vinegar"
"https://damndelicious.net/2014/01/05/taco-salad","Zest of 1 lime"
"https://damndelicious.net/2014/01/05/taco-salad","2 tablespoons freshly squeezed lime juice"
"https://damndelicious.net/2014/01/05/taco-salad","2 teaspoons sugar, or more to taste"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","3 small spaghetti squash, 24 oz each"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","olive oil spray"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1 lb 93% ground turkey"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1 tsp garlic powder"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1 tsp cumin"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1 tsp kosher salt"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 tsp chili powder"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 tsp paprika"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 tsp oregano"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 small onion, minced"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","2 tbsp bell pepper, minced"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 cup water"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","4 oz canned tomato sauce, 1/2 can"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","3/4 cup part-skim shredded Mexican cheese blend, omit for W30"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","For the Pico De Gallo:"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1 cup chopped tomato"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/4 cup chopped scallion"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/4 cup chopped fresh cilantro"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/2 jalapeno, minced"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","2 tablespoons fresh lime juice"
"https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/","1/4 teaspoon kosher salt"
"https://www.recipetineats.com/chicken-satay-curry","1 1/4 tsp coriander powder"
"https://www.recipetineats.com/chicken-satay-curry","1 1/4 tsp cumin powder"
"https://www.recipetineats.com/chicken-satay-curry","1 1/4 tsp tumeric powder"
"https://www.recipetineats.com/chicken-satay-curry","1 1/4 tsp paprika powder ((any type, even smoked))"
"https://www.recipetineats.com/chicken-satay-curry","1 1/4 tsp chilli powder ((Note 1))"
"https://www.recipetineats.com/chicken-satay-curry","3 tsp curry powder ((I use Clives of India))"
"https://www.recipetineats.com/chicken-satay-curry","1 tsp salt ((or 1 1/2 tsp kosher salt / sea salt flakes))"
"https://www.recipetineats.com/chicken-satay-curry","2 tsp white sugar"
"https://www.recipetineats.com/chicken-satay-curry","1.2 lb / 600g chicken thigh fillets (, cut into bite size pieces (or chicken breast))"
"https://www.recipetineats.com/chicken-satay-curry","1/2 onion ((brown, white or yellow), grated)"
"https://www.recipetineats.com/chicken-satay-curry","2 tbsp oil (, separated)"
"https://www.recipetineats.com/chicken-satay-curry","3 - 6 birds eye chillies or other small hot red chillies (, chopped (Note 2))"
"https://www.recipetineats.com/chicken-satay-curry","1/2 onion ((brown, white or yellow), finely diced)"
"https://www.recipetineats.com/chicken-satay-curry","4 garlic cloves (, minced)"
"https://www.recipetineats.com/chicken-satay-curry","1 cup / 250 ml chicken broth / stock"
"https://www.recipetineats.com/chicken-satay-curry","3/4 cup roasted unsalted peanuts (, chopped, separated)"
"https://www.recipetineats.com/chicken-satay-curry","2 tsp kecap manis ((Note 3))"
"https://www.recipetineats.com/chicken-satay-curry","1 tsp dark soy sauce ((Note 4))"
"https://www.recipetineats.com/chicken-satay-curry","14 oz /400g (1 can) coconut milk (preferably full fat but light will be ok)"
"https://www.recipetineats.com/chicken-satay-curry","2 tbsp peanut butter"
"https://www.recipetineats.com/chicken-satay-curry","1/2 cup / 125 ml water"
"https://www.recipetineats.com/chicken-satay-curry","3 kaffir lime leaves or 1 lemongrass (, white part only, smashed to burst open (Note 5))"
"https://www.recipetineats.com/chicken-satay-curry","2 tbsp lime juice (, to taste)"
"https://www.recipetineats.com/chicken-satay-curry","Peanuts (, chopped)"
"https://www.recipetineats.com/chicken-satay-curry","Cilantro / coriander leaves"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","4 ounces vegetable oil"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","4 ounces all-purpose flour"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1 1/2 pounds raw, whole, head-on medium-sized (31-50 count) shrimp"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","2 quarts water"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1 cup diced onion"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/2 cup diced celery"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/2 cup diced green peppers"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","2 tablespoons minced garlic"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/2 cup peeled, seeded and chopped tomato"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1 tablespoon kosher salt"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/2 teaspoon freshly ground black pepper"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1 teaspoon fresh thyme, chopped"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/4 teaspoon cayenne pepper"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","2 bay leaves"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1/2 pound andouille sausage, cut into 1/4-inch pieces and browned"
"https://www.foodnetwork.com/recipes/alton-brown/shrimp-gumbo-recipe-1946875","1 tablespoon file powder"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1 mangoe (diced)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1 tsp of fresh ginger (grated)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1/2 small red onion (finely chopped)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1/2 lime (juiced)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","2 to matoes (deseeded and finely chopped)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1/2 red bell pepper (diced)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","2 tbsp of coriander (finely chopped)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","sea salt & black pepper"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","12 fresh shrimps (cleaned and deveined)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1 tbsp olive oil"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1/2 lime (juiced)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","sea salt & black pepper"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","6 hard shell tacos"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1 cup sour cream"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","1 tbsp chives (minced)"
"https://www.thepetitecook.com/shrimp-tacos-mango-salsa","a bunch of fresh baby leaves"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 1/2 tablespoons olive oil"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 1/2 cups chopped yellow onion"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","2 garlic cloves, minced"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/2 teaspoon kosher salt"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/2 teaspoon ground paprika"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/2 teaspoon ground cumin"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/4 teaspoon ground ginger"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/4 teaspoon ground cinnamon"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/4 teaspoon ground black pepper"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 tablespoon unsalted tomato paste"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","3 cups diced peeled butternut squash"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 (15-oz.) can unsalted chickpeas"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 (15-oz.) can diced tomatoes"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1 1/2 cups unsalted chicken stock"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","2 (8-oz.) pkg. precooked quinoa"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","2 cups arugula (about 2 oz.)"
"https://www.cookinglight.com/recipes/moroccan-butternut-squash-chickpea-stew","1/4 cup plain 2% reduced-fat Greek yogurt"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","½ teaspoon garlic powder"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","½ teaspoon onion powder"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","½ teaspoon ground pepper"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 pound pork tenderloin, trimmed"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 tablespoon extra-virgin olive oil"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","2 large red grapefruit (about 1 pound each)"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","2 cloves garlic, minced"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 fresh red Thai chile, minced"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 small shallot, minced, plus 1/2 cup very thinly sliced shallot, divided"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","4 tablespoons lime juice"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","2 tablespoons fish sauce"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","2 tablespoons sugar"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 cup julienned carrot"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 cup celery, thinly sliced diagonally"
"http://www.eatingwell.com/recipe/256512/vietnamese-grapefruit-pork-salad-pork-goi-buoi","1 cup seeded and julienned cucumber"
